Latitude,Longitude,Population Density
-0.7199909234225004,0.04865070546472309,-0.039929240487771106
0.656886921012721,0.13541705691663705,0.4125113882999931
0.3548129508513018,-1.4065611707181247,-0.034298465447033445
-0.1874656319471158,-0.640646658868045,-1.3566982426198098
1.3503442994386425,0.7268729366187556,-0.5042333191981597
-0.7084038173968683,0.4400434645841741,1.3654360332646536
-1.3750870551429402,-1.4104397604380976,1.3305037394194434
1.4141957118628201,1.3664295587313608,0.7928618268678652
1.4267894416734523,-1.3719854546726262,0.6036577446595248
-0.7892561171880215,-1.2756069882076824,-0.7307650329335691
-1.3361949962608528,0.7032301908636378,-0.028028440934196343
-0.7471555061099875,1.441596636457804,-1.1916588968052237
-0.20897961770806806,1.3077102630412778,-0.6587573930442976
-0.5283976845632516,1.2898461911041097,1.3986628703220272
1.2554154444055243,-1.3509810812581389,-1.4414088105958829
1.4005790543155328,0.4112183147991924,-1.3875787443249232
-1.1870718619438727,-0.7833911845324135,0.00348749728325641
0.5877355603354055,-0.03896798935987902,1.3987137193277026
0.06836439487866186,-0.7130339523604313,1.35496667498691
0.15338375149551284,-0.28613470560119897,0.7982163197685825
-1.384316984403068,-0.04302056485832766,1.354639797225643
-0.6534703658710397,-0.04441090832986669,-1.379143292740122
1.2530182015907712,-1.3638398763136306,-0.1009197235507903
1.3895523977439743,0.07050779706899728,-0.030638761970226466
-1.436216752179624,-0.663178755634142,0.7252981905477123
-0.4176326214767284,1.4465778554642374,0.6511750041453199
0.7419497243625496,0.13720676058586018,-0.4804074075340769
0.668631607622758,0.7815185074765425,0.08048695030635335
-0.37556196741010445,-0.6664895987679104,0.4427801158864778
1.437655996371582,0.6517011316511013,1.3542054760190774
-1.3700235892875512,0.3340478909869732,-1.4042131624211787
1.3252987750267409,1.3752197760229226,0.02939897724884991
-1.384359817021669,-1.4247624079046521,-0.39316855634457676
0.5724229347880908,-0.6268842710707797,-0.6903106288877867
0.7423257172879706,0.7557763225831146,-1.2966814732838707
-0.24616504759041738,0.7266384170509723,0.0434114424338606
-1.2748397352551677,-0.7537999782350076,1.41189201364511
-0.9118277734010601,-0.17861306760257478,0.712877542661537
0.04675873373080646,-0.04442242462442319,-0.05019156692771741
0.7304832756328686,-1.379397321777533,-0.7729661098279096
0.815155995733544,-0.6163225545670603,0.7767601984979513
1.2944657024663704,-1.4431424032084033,1.3703317810427948
-0.7202567575383674,1.336469712566221,-0.14829862036614744
-0.560131223935814,0.4603580710883534,-0.6458113988649459
1.3917212130062804,-0.6473363428598101,0.3044955117769369
0.09631509526877705,0.8612223822512968,0.769345633185239
-0.07240481857278495,-1.3340344628543848,-0.74503380813948
1.4709468515344888,-0.7846384406284145,1.2291273275297083
1.2265502612021228,1.3850484348761773,1.4352288994050888
0.30366836590235796,1.341739575734859,1.3774183399810702
-1.2869858518494426,-0.5657951226060267,-1.4010809595456732
-0.8250044162216832,0.8250772712456015,0.6515638856293159
-0.7918075457612674,-1.2438016442565831,0.7922425715374922
0.6638120303152396,-0.040700007996542734,-1.3459889098581919
-1.3793147103906338,0.7906019913335647,1.385835090425312
-0.2803281111510259,0.21224069640917897,0.6575264077776238
0.6369856650348504,1.3658968763791888,-0.513686965269614
-0.03938185801885605,1.2675529434480972,-1.4000983704929824
0.014524153760833776,0.40350196986997316,1.4012219995729323
1.380350623900163,-0.5164833283697503,-1.3599555360950197
0.38125882012363116,-1.4083525179554917,1.3749140724707587
-0.045890100159737074,-1.3355770189052598,0.7037463372724844
-1.363706571099985,1.3721550767419448,0.4548417186728764
-1.4306839338279944,-0.08370324860597173,0.087640579217594
1.3658197322396715,0.7043172386616455,0.4514462669703417
0.247256021857776,-1.4138139467075166,-1.3981585115243935
1.3666271845024391,0.0027488139035410737,0.7827746157769813
-0.491313389100014,-1.334002950634383,1.4170478531213633
1.4483522096010766,-1.327826277888055,-0.8394235178790522
0.2524256848389208,0.6656697320252452,-0.6451102318127621
-1.3837327924583407,-1.3949092897639612,0.42344029912545905
-0.5588716109502542,-0.3800747637633556,1.3577802926503604
0.6770266894421737,1.3828294396680856,0.6577326832272268
-0.7350863389372275,-0.4437462097729956,-0.6880535569529271
-1.3575448789456326,0.054944070485904536,-0.6962780350042659
1.331364907977567,-0.12931222322228822,1.4428277778509648
1.330590431193646,-0.6688805931753232,-0.45367026569403446
-0.6049843562223131,-1.321090783593539,-1.4199113552714668
-1.3910404435462704,1.4280505345657577,-0.5102536081018317
0.7749121915552053,0.6555847965978392,1.213617213078656
-0.1628454095366979,-0.7738089519516672,-0.272626287285989
-0.5460837932090734,-1.4161166039650728,0.021712868302490775
-1.4277850572103739,-0.7257444975736733,-0.7013476188068576
1.369477782700762,1.3904455544843517,-0.720211706791026
1.3837328746419428,1.2678889359584244,-1.395392864463353
0.5988619348567875,-0.7690006765607456,-1.3919922665244413
0.02759501385580484,0.38862160433833554,-1.4144015322347248
-1.3732051406450783,-1.372620798204861,-1.3082334538265614
-0.6851241334219111,0.7313790206362503,-1.3739302682353849
-1.3089734147261112,0.8111907757971479,-0.7868398753260432
0.6556750122688546,1.431308232562903,-1.3198057657828597
-1.3945161642092414,1.2852061400839185,-1.3944278886042414
0.007032299560275368,-0.12651117723872735,-0.8351504809666238
0.16059790783598446,1.4106419255376152,0.05696441217899996
0.5768677642968033,-0.6783578999806128,0.10054546273224854
-1.307988679592091,1.4390301556202219,1.2848681809472031
0.720626252580245,-1.3943591629381031,0.6613923238756723
1.359078891081539,-0.02259945382829602,-0.8218786302434393
0.8077347301990407,-0.834695658778021,1.424003301899314
-1.4219625000097251,0.4352259790752055,0.7244602228547224
