Latitude,Longitude,Population Density
1.267081626784756,-1.350973114461848,-0.10845811879435455
-1.3111874361246036,-0.4607552169616218,-0.26077621402865825
1.3594157819585682,0.4872410192234862,0.4635613990846939
-0.26377387402613395,0.41355568126495795,-0.3088847552458368
0.6075814141813497,1.289730129024113,-1.26881810723825
-0.5823632768522932,1.2434713495165652,1.3393690687357842
0.4476633500274832,-1.3547497077560497,-1.0438422886589174
-0.5724700937486111,-0.5502616106939908,1.330873262366171
-1.3164348355657014,1.197655498215492,-1.2561909743790367
1.2698237926817184,-0.5434662299344292,-0.6484969887858955
-1.296963184438908,-1.3228185156965313,0.11998859295791796
-1.304657438028225,-0.28975791576435234,-1.3370148685587273
-1.3228964554481997,-1.2733479574719302,-1.082288384880153
1.2340426980040529,-1.318533951976969,1.1610239583289887
-1.165398031652966,0.4296811924114116,0.40657266541694287
0.3568223149940345,1.2418510632379103,1.302417616361907
0.6297082835195479,1.2418300600122332,0.4780763356572258
1.237036880586917,-0.5254137946396619,0.3442121176736429
-0.38988279674915705,1.2276730671869596,0.4390615823870735
1.2998834340105694,-1.2309838517877632,-1.2781287725150206
1.3247679996900048,1.3242612498065023,-0.17327875932706638
0.26420438396425433,-0.5052956632845685,-1.3244640410159843
0.44517493445002765,-0.42531528962023707,1.203874038979099
1.1836906342579272,0.4115390285644528,-0.492837289108301
-0.49332682464176836,-1.2135375791544454,-1.3605617469183884
-0.18652433040850022,0.3616049896236083,1.199769713897976
-0.5206784402277472,-1.3095082041234727,0.7001886700490069
-0.3159897056275408,1.2648990533808806,-1.3079689381109736
0.4042157264369873,-0.4450834170518932,-0.3405465514523393
-0.5508993037380584,-0.3951825107854323,-0.7367800917937837
-1.2598985378829395,0.21278777163419985,1.3421877310515964
-1.3516173968229133,1.2443996582992254,1.1366996619445453
-1.3101914341202878,0.44052900422928015,-0.6066939522734495
1.3483943202209097,-0.391225729577225,1.2833736125729647
0.16999465329572738,-1.3137320799498007,1.3223086007629357
0.43171557310425435,0.24641855748043706,0.3477717982440792
1.2928009085522238,0.002464988370555622,-1.3672761585700604
-0.6202657580152025,1.303122348203846,-0.5007438015495993
-0.35625499951539225,-0.380356527516362,0.3672165995644663
-0.6090974695441044,0.3361945131249489,-1.3515029974667616
0.42748621564759043,-1.2486452279347777,0.30979313952818177
-0.3682293212874476,-1.2829026515073871,-0.36607499888901557
-1.3430959006245577,-0.5170146076871335,0.7682591004301873
0.3864783395040166,0.3980740417501063,-1.1968333502393835
1.0449230962255305,0.44528901176684077,1.331462632797959
-1.25663334997957,-1.2723023667862465,1.32113298440404
-1.3518185603560304,1.3119901037035693,0.005187694508288848
1.344106011024003,1.313479498399916,1.1819306616526357
1.366951139156241,1.1680418651143192,-1.2443348954167899
0.34104655184810223,1.2344951848264214,-0.38197211040969603
